name,department,school,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework,rating,score,total_tags
"MARANTZ, N.",Planning Policy  Design,UC Irvine,72,3.0,3.305555555555556,4,0,8,4,0,0,0,0,0,0,0,0,0,3,0,0,3.1,3.3112159,19
"YOUNG, N.",Education,UC Irvine,73,2.8,3.457368421052632,0,0,3,0,7,4,0,0,0,0,0,0,0,3,0,8,3.3,3.3047981,25
"KIA, S.",Mechanical Engineering,UC Irvine,58,3.8,2.6823076923076927,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3.3,3.3024116,6
"KUBRIN, C.",Criminal Justice,UC Irvine,47,3.9,2.6755555555555555,0,0,16,8,6,0,10,0,15,0,0,0,0,3,0,0,3.3,3.3015747,58
"NOYMER, A.",Social Science,UC Irvine,67,2.5,3.5028571428571427,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2.8,3.3002553,3
"WARD, G.",Sociology,UC Irvine,67,3.2,3.0608333333333326,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2995152,4
"CHEN, C.",Psychology,UC Irvine,0,3.1,3.1072727272727274,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.2990522,4
"BAUER, A.",Music,UC Irvine,0,3.3,3.0783333333333327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.2988036,0
"LIN, S.",Biological Sciences,UC Irvine,75,2.5,3.6744444444444446,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,3.2,3.297847,11
"THORSEN, K.",Psychology,UC Irvine,16,3.2,2.935,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.2976167,10
"CHEN, Z.",Engineering,UC Irvine,50,3.6,3.378571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.296235,0
"NOROOZI, Z.",Mechanical Engineering,UC Irvine,63,3.5,2.898333333333333,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,3.3,3.294536,12
"BRODBECK, D.",Music,UC Irvine,58,3.5,2.698695652173913,3,0,8,9,0,0,0,4,0,0,5,0,0,0,0,0,3.3,3.2928271,29
"LIN, K.",Engineering,UC Irvine,17,3.2,3.033,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3.1,3.2926142,7
"BURKE, K.",Chemistry,UC Irvine,100,3.4,3.2379999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.2924712,0
"MEHROTRA, S.",Computer Science,UC Irvine,54,4.0,3.490833333333333,0,3,0,0,4,0,0,6,4,8,0,4,0,0,0,3,3.3,3.2903106,32
"STRAUGHN, I.",Anthropology,UC Irvine,48,3.4,3.2269565217391305,3,0,12,0,11,7,8,0,0,0,0,0,0,3,7,0,3.3,3.288643,51
"RO, A.",Public Health,UC Irvine,50,3.5,3.165,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3.0,3.2880676,6
"KUNDE, S.",Writing,UC Irvine,,3.4,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.2879303,0
"TINOCO, R.",Biological Sciences,UC Irvine,84,3.6,2.98,3,0,6,0,5,0,4,0,7,0,0,3,0,4,0,0,3.2,3.2864246,32
"OLSON, B.",Environmental Science,UC Irvine,100,3.1,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.285173,0
"KAMINSKI, L.",Writing,UC Irvine,38,4.0,2.98875,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3.6,3.2848876,8
"FORTUN, K.",Anthropology,UC Irvine,60,2.4,3.624285714285714,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3.1,3.282447,10
"KANG, H.",Psychology & Social Behavior,UC Irvine,,3.0,3.6333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.2824404,0
"GOKHALE, M.",Physics  Astronomy,UC Irvine,58,3.5,3.2666666666666666,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2.8,3.2778637,9
"NOVIELLO, N.",Social Science,UC Irvine,,1.9,2.473333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.2752066,0
"GARCIA, B.",Writing,UC Irvine,,3.6,3.2633333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.274535,0
"SHARIFF, A.",Psychology  Social Behavior,UC Irvine,64,4.2,2.55,0,0,6,7,0,0,0,0,0,0,3,0,0,0,0,0,3.4,3.2726235,16
"PEDERSEN, I.",Biological Sciences,UC Irvine,0,3.4,3.02375,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2.2,3.270269,6
"LEVIN, K.",English,UC Irvine,40,4.1,2.885357142857143,0,0,3,6,7,0,0,0,0,0,0,0,4,0,0,4,3.4,3.2650359,24
"ROBERTSON, J.",History,UC Irvine,100,3.9,3.444,0,0,10,0,8,0,7,7,0,0,0,0,3,0,0,0,3.3,3.262765,35
"TONKOVICH, A.",Humanities,UC Irvine,40,4.1,3.0452777777777773,0,0,5,3,14,10,0,0,0,0,0,0,7,0,0,5,3.3,3.2577965,44
"HOYT, M.",Public Health,UC Irvine,67,2.8,3.496000000000001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.2567887,3
"THORNTON, K.",Biology,UC Irvine,34,4.0,2.853333333333333,0,0,5,3,3,0,6,5,3,0,0,0,0,0,0,0,3.3,3.2567134,25
"FU, X.",Mathematics,UC Irvine,65,3.1,3.178333333333333,3,0,0,0,3,0,4,0,5,0,0,0,3,0,0,0,3.1,3.2528248,18
"LUR, G.",Biological Sciences,UC Irvine,63,3.8,3.0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,3.1,3.2521343,13
"SAFARZADEH, M.",Economics,UC Irvine,100,3.7,2.9185714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.2489278,0
"LAW, M.",Chemistry,UC Irvine,63,4.0,3.0826923076923074,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,0,4.0,3.246489,13
"MORGAN, C.",English,UC Irvine,34,3.0,3.5440000000000005,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3.3,3.244076,7
"BALANCE, C.",Asian Studies,UC Irvine,50,3.3,3.6266666666666665,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3.3,3.2430105,7
"CHAKRABORTY, D.",Economics,UC Irvine,46,3.5,3.266,0,0,6,4,0,0,0,0,0,0,0,4,0,7,0,0,3.2,3.2395926,21
"MURILLO, J.",English,UC Irvine,100,2.4,3.825333333333334,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,3.0,3.2375543,10
"SWANSON, E.",Economics,UC Irvine,47,3.9,2.847777777777778,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,3.4,3.2364137,12
"DONG, Y.",Economics,UC Irvine,55,3.5,3.26,0,0,0,3,4,0,0,6,6,0,0,0,0,0,0,0,3.4,3.2355344,19
"BARANOVSKY, V.",Mathematics,UC Irvine,50,3.3,2.8270000000000004,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.2336614,3
"LATHROP, R.",Computer Science,UC Irvine,61,2.8,3.635294117647059,9,3,5,0,0,0,0,0,0,3,0,6,4,0,0,0,3.2,3.2309644,30
"HUBER, K.",Mathematics,UC Irvine,65,4.5,2.287619047619048,3,0,0,0,5,0,11,5,10,0,0,0,0,0,6,0,5.0,3.2296643,40
"SCHUELE, D.",Criminology,UC Irvine,,4.1,3.023333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.2273672,0
"BRINDLEY, A.",Chemistry,UC Irvine,60,3.3,3.0799999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.2238536,0
"ZHU, X.",Writing,UC Irvine,,2.5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.2213292,0
"SYMANSKI, R.",Biological Sciences,UC Irvine,,3.6,2.786363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.2210634,0
"MCINTIRE, T.",Chemistry,UC Irvine,60,3.0,2.6115384615384616,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,4,3.2,3.2164428,16
"TENNER, A.",Biology,UC Irvine,40,4.0,2.508,0,0,0,0,6,0,4,5,7,0,0,0,0,0,0,0,3.3,3.2158737,22
"LALINDE, J.",Writing,UC Irvine,50,4.0,3.2437500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.214562,0
"BANICK, K.",Humanities,UC Irvine,34,3.3,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.2124422,0
"BUSH, R.",Biological Sciences,UC Irvine,30,3.5,2.685,4,0,15,5,0,0,0,0,0,0,0,6,0,8,0,0,2.8,3.2110999,38
"HITE, J.",Management,UC Irvine,35,3.5,3.5545945945945943,7,3,4,3,12,0,0,0,0,0,0,0,3,7,0,4,3.2,3.207744,43
"NARDI, B.",Computer Science,UC Irvine,0,2.2,3.3316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.2077436,0
"LILJEHOLM, M.",Cognitive Science,UC Irvine,42,4.0,3.023333333333333,0,0,0,0,3,0,0,6,6,0,0,4,0,0,0,0,3.0,3.2050307,19
"JESSIE, D.",Mathematics,UC Irvine,56,3.8,2.4292,6,4,0,8,0,0,0,0,0,0,3,4,4,0,0,0,3.2,3.2044466,29
"LITTLE, J.",Writing,UC Irvine,67,4.0,3.121666666666666,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.7,3.2041879,4
"FLAIZ-WINDHAM, J.",Business,UC Irvine,55,3.8,3.2583333333333333,0,0,5,0,3,0,0,0,3,0,0,0,0,4,0,6,2.6,3.201106,21
"GROFMAN, B.",Political Science,UC Irvine,25,3.8,3.4453846153846146,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,3.199616,7
"ROSENBERG, S.",Political Science,UC Irvine,0,3.3,3.015555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1964073,0
"SCHMIDT, T.",Management,UC Irvine,75,2.1,3.901730769230769,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,3.2,3.1962929,11
"YU, Y.",Statistics,UC Irvine,54,4.1,2.54875,0,0,5,0,0,0,3,0,6,0,0,0,0,0,0,0,3.0,3.1953673,14
"KAUFFMAN, V.",Sociology,UC Irvine,58,3.3,3.123333333333333,3,0,5,0,0,0,4,0,3,0,0,0,0,0,0,0,3.3,3.19354,15
"WILFORD, J.",Public Health,UC Irvine,60,3.4,2.865882352941176,3,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,3.2,3.1929355,14
"VELAYUDHAN, T.",Economics,UC Irvine,50,4.2,3.18,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3.2,3.1924758,6
"MILLWARD, J.",History,UC Irvine,67,2.4,3.668823529411765,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.1837125,3
"HARRIES, M.",English,UC Irvine,29,3.3,3.371578947368421,0,0,5,5,0,0,3,3,0,0,0,0,0,0,0,0,3.2,3.1831534,16
"JUERGENS, M.",Management,UC Irvine,0,2.5,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.1795914,0
"FOUSER, D.",Humanities,UC Irvine,,3.6,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,3.1789806,0
"RIGGS, H.",Japanese,UC Irvine,72,4.4,3.16089552238806,0,0,3,3,4,0,0,0,0,0,0,0,0,5,0,0,3.0,3.1784708,15
"SIWY, Z.",Physics,UC Irvine,58,3.5,3.5293548387096774,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3.1,3.174887,7
"LIU, F.",Mechanical Engineering,UC Irvine,50,4.2,3.348181818181818,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,4,3.1,3.173771,14
"COLIVA, A.",Humanities,UC Irvine,52,3.5,3.49,3,8,0,7,0,0,0,3,0,4,0,0,5,7,0,0,3.1,3.1724696,37
"LI, S.",Mathematics,UC Irvine,56,3.0,3.0172222222222222,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.8,3.1722727,7
"SHAH, N.",Economics,UC Irvine,40,3.3,3.0823333333333336,0,3,7,0,5,0,0,3,4,0,0,0,0,0,0,7,3.1,3.171782,29
"WAN, D.",Mathematics,UC Irvine,75,3.3,3.063333333333334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.1619093,3
"DOWD, C.",Writing,UC Irvine,72,3.5,3.46625,0,0,3,0,5,0,5,0,0,0,0,4,6,0,0,0,3.1,3.159247,23
"SYKES, B.",Criminology Law  Society,UC Irvine,56,4.1,3.198571428571428,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,2.9,3.155102,11
"MOSALLAM, A.",Civil Engineering,UC Irvine,0,2.9,3.425555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.1523159,0
"DAUCHAN, D.",Film,UC Irvine,75,3.3,3.5539024390243905,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3.3,3.149276,12
"YNIGUEZ, B.",Physics & Astronomy,UC Irvine,,3.2,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.147939,0
"GERAGOTELIS, A.",Chemistry,UC Irvine,80,3.5,2.3666666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.145074,3
"LEVINE, M.",History,UC Irvine,67,3.2,3.53,0,0,7,3,0,0,3,0,0,0,0,0,0,0,0,0,3.0,3.1404006,13
"DELLACA, R.",Mathematics,UC Irvine,63,3.5,2.458064516129032,6,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3.1,3.1396594,20
"HAYNES, D.",History,UC Irvine,50,3.1,3.2533333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.130706,0
"JAMBHEKAR, S.",Informatics,UC Irvine,50,3.5,3.4625000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2.7,3.1301014,7
"OCHOA, R.",Biological Sciences,UC Irvine,,3.3,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.1275208,0
"RAZORENOVA, O.",Biological Sciences,UC Irvine,47,3.2,3.164444444444444,0,0,5,8,0,0,0,3,3,0,4,4,0,0,0,0,3.1,3.1266158,27
"PIRINO, G.",Biological Sciences,UC Irvine,34,3.1,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.1255882,0
"RICHEY, T.",Management,UC Irvine,67,3.8,3.75775,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3.1,3.1248932,11
"VERAVERBEKE, S.",Earth Science,UC Irvine,,4.5,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.1243954,0
"FAUST, K.",Social Science,UC Irvine,47,3.0,2.803333333333333,6,0,0,4,0,0,3,6,3,0,0,0,0,0,0,0,3.2,3.1239796,22
"LOUIE, L.",Management,UC Irvine,0,3.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.1232476,0
"KNIGHT, D.",Chemical Engineering,UC Irvine,50,3.5,3.2581818181818183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.1228797,0
"DUTT, N.",Computer Science,UC Irvine,100,3.8,3.2960000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.1215131,0
"DIMAS, D.",Mechanical Engineering,UC Irvine,50,3.1,3.1341666666666668,0,0,0,0,5,0,0,5,0,3,0,4,0,0,0,8,3.1,3.121129,25
"BURT, E.",Languages,UC Irvine,0,3.2,3.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.116795,0
"SHEMEK, D.",General Studies,UC Irvine,72,2.5,3.357,3,0,9,0,4,0,0,6,0,0,0,0,0,4,0,0,3.1,3.1163907,26
"RENDON, M.",Urban Planning,UC Irvine,60,3.5,2.9038888888888885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.109262,0
"POULOS, T.",Biology,UC Irvine,23,3.1,2.645,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,3.2,3.1065962,12
"CLARK, D.",Economics,UC Irvine,50,3.5,3.044,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.106436,3
"SIMS, R.",English,UC Irvine,43,3.9,2.747090909090909,0,0,6,0,0,3,0,0,0,0,0,0,5,3,0,3,3.1,3.1051056,20
"LEVORATO, M.",Computer Science,UC Irvine,34,3.4,3.4625000000000004,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,2.8,3.102534,14
"JUHASZ, T.",Biomedical,UC Irvine,40,2.8,3.265,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.1010249,4
"JARVIS, J.",Economics,UC Irvine,50,3.5,2.825,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.5,3.0992272,3
"DOUCETTE, S.",Writing,UC Irvine,67,4.0,3.6342857142857135,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,4.3,3.0984125,9
"RIIS, J.",Psychology & Social Behavior,UC Irvine,50,3.4,3.1475,0,0,0,8,0,0,0,4,0,0,0,6,0,4,0,0,3.1,3.0953977,22
"KLEINFELDER, S.",Engineering,UC Irvine,100,3.4,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.0896826,0
"TURNER, J.",Management,UC Irvine,50,3.7,3.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0844908,0
"TUCKER, L.",Physics  Astronomy,UC Irvine,78,4.0,3.5123809523809526,3,0,0,3,0,4,0,0,0,0,3,8,6,6,0,8,3.0,3.0820765,41
"KAPLINGHAT, M.",Physics,UC Irvine,70,3.3,2.8775,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3.3,3.0806108,6
"CHUK, E.",Accounting,UC Irvine,100,3.8,3.3728571428571428,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,3.078422,3
"CHAVIRA, R.",Social Science,UC Irvine,23,2.4,2.9878846153846155,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3.0,3.0782106,8
"REYNOLDS, B.",Art,UC Irvine,67,2.5,3.590869565217392,0,0,5,7,0,0,6,3,0,3,0,0,0,4,0,0,3.6,3.0781744,28
"MUKAMEL, D.",Health Science,UC Irvine,75,4.0,2.93,0,0,0,5,0,0,5,3,5,0,0,0,0,0,0,0,3.0,3.0764158,18
"KOSTER, T.",Mechanical Engineering,UC Irvine,50,3.0,3.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.0760548,0
"LAW, B.",Accounting,UC Irvine,34,4.5,2.72,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.0757666,3
"BARWICK, S.",Physics,UC Irvine,30,3.8,3.1398901098901093,0,0,6,3,6,0,5,0,13,0,0,0,0,0,0,9,3.1,3.0747688,42
"CONLEY, A.",Education,UC Irvine,50,3.1,3.8841666666666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0669732,0
"RAGAN, R.",Materials Engineering,UC Irvine,58,3.4,2.9266666666666667,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2.8,3.066959,9
"CHOU, P.",Engineering,UC Irvine,,4.1,3.8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0655107,0
"KADANDALE, P.",Biological Sciences,UC Irvine,38,4.3,3.2809000000000004,0,0,10,4,12,0,3,0,9,0,0,0,0,0,0,0,3.1,3.064411,38
"LEON, M.",Biology,UC Irvine,64,3.3,3.1650000000000005,0,0,5,0,11,0,0,10,4,0,0,0,0,0,0,0,3.0,3.0631948,30
"KOMZSIK, L.",Mathematics,UC Irvine,56,3.4,2.6412500000000003,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3.1,3.0624025,6
"TERNG, C.",Mathematics,UC Irvine,,3.1,2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0594778,0
"ZAREIAN, F.",Civil Engineering,UC Irvine,30,4.4,2.4883098591549304,0,0,3,0,11,0,7,0,10,0,0,0,0,0,0,0,3.1,3.0592017,31
"WHITELEY, J.",Social Science,UC Irvine,50,2.0,3.664905660377359,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,2.9,3.0553598,10
"RICHLAND, L.",Education,UC Irvine,0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.054155,0
"ROMAN, S.",Mathematics,UC Irvine,53,4.1,2.578666666666666,0,3,0,4,3,0,0,0,3,3,3,6,0,0,0,0,3.0,3.0535736,25
"SHEPPARD, V.",Business,UC Irvine,34,3.5,3.314,0,0,0,0,6,0,0,0,0,3,0,3,0,6,0,0,3.1,3.0501313,18
"KLEFSTAD, R.",Computer Science,UC Irvine,34,4.5,3.132098765432098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.1,3.049278,8
"MORRISSETTE, N.",Biological Sciences,UC Irvine,44,3.6,3.186190476190476,4,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,3.0,3.0457008,18
"RAJARAMAN, A.",Physics,UC Irvine,34,3.3,2.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,3.0439184,0
"CAMPBELL, M.",Mathematics,UC Irvine,0,3.3,2.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0437558,0
"KWON, Y.",Pharmaceutical Sciences,UC Irvine,50,4.5,3.328214285714285,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0435758,3
"KARANIKA, A.",Classics,UC Irvine,34,2.3,3.5089999999999995,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3.3,3.0426545,11
"LUKOWSKI, A.",Psychology,UC Irvine,43,4.6,2.822173913043478,0,0,10,0,12,0,0,3,6,0,0,0,0,0,0,4,3.0,3.0415883,35
"DIMENDBERG, E.",Film,UC Irvine,0,3.0,3.701578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0394058,0
"GRATTON, E.",Biomedical,UC Irvine,50,2.0,3.847142857142857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0373201,3
"BUOTE, D.",Physics,UC Irvine,50,3.3,2.94,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0298622,3
"SCHRADER, B.",Political Science,UC Irvine,0,3.0,3.0250000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0232666,0
"ROBERTS, H.",Literature,UC Irvine,43,3.9,3.1140000000000003,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,3.0,3.0199645,10
"HERNANDEZ, W.",Management,UC Irvine,48,3.9,3.3581481481481483,0,4,6,0,0,3,0,7,0,3,0,5,0,0,0,9,3.0,3.019948,37
"HURLEY, K.",Psychology & Social Behavior,UC Irvine,34,2.7,3.2350000000000003,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,3.0174103,3
"BAJAJ, A.",Writing,UC Irvine,34,4.0,3.205,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3.0,3.016925,6
"CHERNYSHOFF, N.",Economics,UC Irvine,56,4.6,2.866,0,0,0,0,11,0,0,8,10,0,0,0,0,8,0,11,3.0,3.0163782,48
"KRAPP, P.",Film,UC Irvine,34,3.3,3.121363636363637,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,2.9,3.011575,6
"TANG, W.",Engineering,UC Irvine,29,3.8,3.775757575757576,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,5,3.0,3.0096629,12
"FOREMAN, M.",Mathematics,UC Irvine,40,4.9,2.526363636363637,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,5,3.0,3.0079515,17
"KISAILUS, D.",Materials Engineering,UC Irvine,50,3.5,3.0325,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3.0,3.00701,4
"CLERKIN, B.",Writing,UC Irvine,,1.5,3.3920000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.0049548,0
"DUFFY, J.",Economics,UC Irvine,50,4.4,3.00625,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3.1,3.0032353,6
"KIRKBY, A.",Physics,UC Irvine,37,4.9,3.021818181818182,0,0,0,0,15,0,0,7,3,0,0,0,0,7,0,13,3.0,3.0025053,45
"DIMITRUK, K.",Economics,UC Irvine,34,3.0,2.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3.0020921,0
"WOOD, S.",Dramatic Arts,UC Irvine,29,2.0,3.81,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3.0,3.001923,9
"CHOI, C.",East Asian Lang. & Literature,UC Irvine,72,3.4,2.950833333333333,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,2.7,3.0010467,7
"GE, N.",Chemistry,UC Irvine,42,5.0,2.6,0,0,0,0,14,0,5,9,9,0,0,0,0,6,0,0,3.0,2.9997644,43
"BORNSTEIN, A.",Cognitive Science,UC Irvine,50,3.5,3.804347826086957,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3.0,2.9993305,6
"BIC, L.",Computer Science,UC Irvine,68,2.5,3.210666666666667,5,0,3,0,0,0,7,3,3,0,0,0,0,0,0,0,3.0,2.9978514,21
"RAGSDALE, K.",History,UC Irvine,0,3.6,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9975352,0
"PATEL, A.",Art History,UC Irvine,0,3.7,3.201764705882353,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,2.9973505,3
"BALDI, B.",Statistics,UC Irvine,45,3.5,2.639295774647888,3,0,0,0,10,0,0,0,5,0,0,0,0,9,0,6,3.0,2.99441,33
"DETWILER, R.",Civil Engineering,UC Irvine,43,3.1,2.788125,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.5,2.991676,3
"NAVARRO, P.",Economics,UC Irvine,50,2.0,3.41125,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3.0,2.98685,9
"GUIDOTTI, P.",Mathematics,UC Irvine,0,4.4,2.314,0,0,4,0,12,0,0,6,12,0,0,0,0,0,0,4,3.0,2.984352,38
"ARTHI, V.",Economics,UC Irvine,50,3.9,2.85,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3.0,2.9838467,6
"ALLEN, B.",Writing,UC Irvine,50,3.8,2.8183333333333334,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4.2,2.981978,9
"MCWILLIAMS, R.",Physics & Astronomy,UC Irvine,100,4.0,2.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.9807138,0
"ELGHOBASHI, S.",Engineering,UC Irvine,,3.7,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.9797802,0
"RITZ, T.",Physics,UC Irvine,49,4.6,3.5704761904761897,0,0,0,3,6,0,4,0,5,0,0,0,0,0,0,7,3.0,2.9761088,25
