name,department,school,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework,rating,score,total_tags
"LEE, J.",Asian Studies,UC Irvine,100,1.8,3.483513513513514,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,4.8,4.899787,10
"STEINBERGER, T.",Management,UC Irvine,100,1.3,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8989067,0
"ZHANG, J.",Computer Science,UC Irvine,100,1.5,3.895,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5.0,4.898433,3
"ARMSTRONG, D.",Statistics,UC Irvine,88,3.8,3.313958333333334,10,3,0,0,0,0,0,0,0,0,0,6,3,0,8,3,5.0,4.8976135,33
"MURPHY, K.",Anthropology,UC Irvine,100,2.5,3.4517857142857147,3,5,0,0,0,3,0,0,0,4,12,7,0,0,13,0,4.8,4.8964458,47
"NAGRA, S.",English,UC Irvine,100,2.3,3.761428571428572,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,5.0,4.891116,12
"BANKERT, S.",Writing,UC Irvine,100,2.6,3.517777777777778,3,0,0,0,0,3,0,0,0,0,0,0,10,0,7,0,5.0,4.88942,23
"SENGUPTA-IRVING, T.",Education,UC Irvine,100,2.0,3.5980000000000003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5.0,4.8891835,3
"MEADOWS, T.",Logic & Philosophy,UC Irvine,92,2.9,3.2921428571428573,5,0,0,0,0,0,5,0,0,0,3,6,3,0,0,0,5.0,4.8891673,22
"SALINGER, S.",History,UC Irvine,100,1.2,3.3433333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8886495,0
"LI, X.",Mathematics,UC Irvine,100,1.0,2.557777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8884,0
"GRADY, K.",English,UC Irvine,100,3.6,3.50375,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4.9,4.887739,10
"PETROVIC, B.",Social Science,UC Irvine,82,3.0,3.2740789473684213,7,3,4,0,0,0,0,6,0,0,0,3,4,0,0,0,3.9,4.887417,27
"WINTHER, D.",Art History,UC Irvine,,1.0,3.2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8859153,0
"MOONEY, C.",Mathematics,UC Irvine,100,3.0,3.1700000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.884296,0
"BLISS, J.",Writing,UC Irvine,100,3.8,2.994166666666666,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5.0,4.883066,7
"SHEN, W.",Statistics,UC Irvine,100,2.8,3.220714285714286,0,8,0,0,0,7,0,0,0,5,3,5,6,0,0,0,5.0,4.880756,34
"PATEL, S.",Writing,UC Irvine,100,2.5,3.4014285714285712,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,5.0,4.880115,10
"BHATTACHARYA, A.",Economics,UC Irvine,100,4.0,3.7825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8799744,0
"MCCARTHY, J.",Engineering,UC Irvine,100,2.0,3.924905660377358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4.879788,0
"RAMIREZ, L.",English,UC Irvine,100,2.7,3.321666666666667,3,3,0,0,0,4,0,0,0,0,0,6,6,0,0,0,5.0,4.8779793,22
"CALL, A.",Writing,UC Irvine,100,2.7,3.560999999999999,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5.0,4.877393,10
"COPP, D.",Mechanical Engineering,UC Irvine,100,3.1,3.674230769230769,5,0,0,0,0,6,0,0,0,3,5,4,0,0,0,0,4.9,4.8761835,23
"READ, M.",English,UC Irvine,100,3.0,3.25875,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5.0,4.8743024,11
"ZHOU, P.",Mathematics,UC Irvine,100,2.6,3.435,6,4,0,0,0,4,0,0,0,0,0,6,4,0,0,0,4.8,4.872871,24
"KEEVER, J.",Film,UC Irvine,100,3.0,3.705,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5.0,4.872005,3
"BREHM, K.",German,UC Irvine,100,2.0,3.6966666666666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8708916,0
"FORTUN, M.",Anthropology,UC Irvine,100,2.3,3.51875,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,5.0,4.8695607,14
"GUNN, C.",Writing,UC Irvine,100,3.0,2.988888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8671665,0
"HERNANDEZ, A.",Classics,UC Irvine,100,2.0,3.510714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.0,4.8668528,3
"GAYDOS, M.",Information Science,UC Irvine,100,2.3,3.515,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.8,4.865386,8
"BERLIN, M.",Writing,UC Irvine,100,3.4,3.4345454545454546,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5.0,4.865071,4
"NGUYEN, J.",Biological Sciences,UC Irvine,100,1.0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.864534,0
"MOREY, B.",Public Health,UC Irvine,100,1.8,3.54,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5.0,4.862942,7
"EISEN, L.",Writing,UC Irvine,100,2.8,3.72375,3,4,0,0,0,4,0,0,0,0,0,5,9,0,0,0,5.0,4.8627763,25
"WILLIAMS, K.",Criminology Law  Society,UC Irvine,100,2.0,3.527272727272728,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.7,4.862151,11
"VEENSTRA, J.",Dramatic Arts,UC Irvine,100,2.3,3.789428571428571,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.8,4.8611927,6
"MCCLANAHAN, A.",Humanities,UC Irvine,100,3.0,3.45625,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5.0,4.8599873,9
"QUINTANA, I.",Asian Studies,UC Irvine,100,2.0,3.672857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8597374,0
"LOUDON, C.",Biology,UC Irvine,100,2.9,3.648039215686274,10,7,8,0,0,0,0,0,0,0,6,5,0,6,4,0,4.4,4.8571544,46
"MCCARTY, P.",International Studies,UC Irvine,98,2.0,3.7649090909090894,9,4,6,0,0,0,0,7,0,0,3,3,0,0,4,0,4.9,4.857073,36
"RICHARDSON, S.",Writing,UC Irvine,100,2.4,3.578888888888889,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5.0,4.856341,7
"KINNEY-LANG, S.",Writing,UC Irvine,100,3.0,3.4433333333333334,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5.0,4.855164,6
"RICHARDSON, M.",Chemistry,UC Irvine,100,3.9,2.465,4,4,0,3,0,0,0,0,0,0,6,9,7,0,3,0,4.9,4.854473,36
"DEWAN, W.",Anthropology,UC Irvine,100,2.0,3.733690476190476,5,3,0,0,0,0,0,0,0,0,12,0,10,0,8,0,4.8,4.853318,38
"LEAVENS, A.",Writing,UC Irvine,,2.0,2.8744444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.848681,0
"MORALES-RIVERA, S.",Spanish,UC Irvine,86,2.6,3.6634782608695655,3,0,6,0,0,0,0,3,0,0,0,4,4,0,0,0,5.0,4.8471737,20
"LIM, D.",Dance,UC Irvine,100,3.0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8466077,0
"TRESEDER, K.",Ecology & Evolutionary Biology,UC Irvine,100,1.5,3.595,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4.8,4.84281,9
"FORTIER, M.",Nursing,UC Irvine,100,2.0,3.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.842752,0
"KIDD, T.","Criminology, Law & Society",UC Irvine,100,2.0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.842752,0
"PEDRAM, C.",Psychology & Social Behavior,UC Irvine,100,4.0,3.1766666666666663,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.5,4.8404107,3
"FOUSHEE, A.",Writing,UC Irvine,,1.8,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.8382955,0
"FOWLER, K.",Dramatic Arts,UC Irvine,100,4.0,3.701428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.838236,0
"CARNIE, D.",Writing,UC Irvine,100,2.0,3.514285714285714,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.7,4.8370943,3
"COORAY, A.",Physics,UC Irvine,85,2.8,3.46875,7,3,0,0,0,3,0,0,0,8,0,8,0,0,0,0,5.0,4.835237,29
"HAMDY, S.",Anthropology,UC Irvine,100,2.3,3.5680000000000005,0,3,4,0,0,0,0,0,0,4,3,3,0,0,0,0,5.0,4.834623,17
"VALDEZ, A.",International Studies,UC Irvine,90,1.9,3.703098591549296,0,10,0,0,0,3,0,3,3,5,5,10,0,0,4,0,4.9,4.83354,43
"ANGELES, B.",University Studies,UC Irvine,100,1.8,3.911666666666666,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.8,4.832308,6
"FELDMAN, M.",Policy Planning & Development,UC Irvine,,1.8,3.7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.8321705,0
"MILANI, F.",Economics,UC Irvine,100,3.1,3.433478260869566,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3.1,4.8320975,4
"RICCI, V.",Humanities,UC Irvine,100,3.3,3.046666666666667,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4.3,4.831463,12
"DEITCH, H.",Writing,UC Irvine,100,2.5,3.616666666666666,0,3,4,0,0,4,0,0,0,0,0,5,7,0,0,0,4.9,4.8301134,23
"WIGHT, D.",History,UC Irvine,100,1.5,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.8298135,0
"KRUPCHYK, K.",Mathematics,UC Irvine,100,2.9,3.053846153846154,0,4,0,0,0,3,0,0,0,0,3,4,6,0,0,0,4.9,4.8291106,20
"URIU, R.",Social Science,UC Irvine,84,2.6,3.5930555555555554,0,5,6,0,0,0,3,3,0,0,3,10,0,14,0,0,4.8,4.8282766,44
"ROBERTS, W.",Studio Art,UC Irvine,100,2.0,3.891206896551724,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.825975,3
"EASON, L.",Writing,UC Irvine,82,3.4,3.0075510204081635,0,5,5,3,4,0,3,0,0,0,0,5,11,0,0,0,4.4,4.8258133,36
"SIMPSON, R.",Criminology Law amp Society,UC Irvine,100,3.0,2.91,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5.0,4.825361,3
"PHELPS, K.",Writing,UC Irvine,50,1.5,3.1366666666666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.82528,3
"PASCOE, S.",Humanities,UC Irvine,100,3.3,3.21,0,3,0,0,0,5,0,0,0,0,0,5,6,0,0,0,5.0,4.824424,19
"LI, M.",Civil Engineering,UC Irvine,100,3.0,2.3723529411764708,0,5,0,4,0,0,0,0,5,3,4,7,0,0,0,3,4.8,4.8239255,31
"SALVO, D.",Writing,UC Irvine,100,2.6,3.307142857142857,0,4,0,0,0,6,0,0,0,0,0,4,7,0,0,0,4.7,4.823249,21
"AHOURAI, F.",Engineering,UC Irvine,,1.5,3.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.822721,0
"SATO, B.",Biological Sciences,UC Irvine,66,4.0,3.1855172413793094,0,0,8,0,6,4,0,0,10,0,0,3,3,3,0,0,3.8,4.8216453,37
"CAPUTO, D.",Writing,UC Irvine,92,2.4,3.5496774193548384,4,0,0,0,0,0,0,0,0,0,0,8,8,0,4,0,4.9,4.820974,24
"MCCUNE, L.",Writing,UC Irvine,100,3.0,3.275714285714286,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5.0,4.8207994,6
"IMANI, M.",Computer Science,UC Irvine,100,2.0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.8197036,0
"RAMANAN, D.",Computer Science,UC Irvine,,2.0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.8197036,0
"CHIAVERINI, J.",Education,UC Irvine,100,1.8,3.572222222222223,4,0,3,0,0,0,0,0,0,3,0,7,0,0,0,0,5.0,4.8195376,17
"ALEXANDER, J.",Writing,UC Irvine,91,3.0,3.313888888888889,4,4,0,0,0,0,5,0,0,0,0,4,0,0,5,0,4.8,4.818807,22
"RAHIMI, Y.",English,UC Irvine,100,2.7,3.48,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,5.0,4.818484,9
"HOWARD, S.",Writing,UC Irvine,100,2.5,3.505,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5.0,4.8182063,3
"SALLUM, S.",Physics & Astronomy,UC Irvine,100,1.3,3.425,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5.0,4.8179727,11
"KULINSKY, L.",Mechanical Engineering,UC Irvine,100,2.5,3.394594594594595,0,9,0,0,0,4,0,0,0,0,0,5,4,0,0,5,4.6,4.817776,27
"RAFI, M.",Humanities,UC Irvine,100,3.0,3.54,0,10,0,6,0,0,0,0,0,14,9,3,0,9,10,0,4.8,4.8134937,61
"WIYGUL, D.",Mathematics,UC Irvine,100,2.6,2.5125,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4.8,4.8132167,12
"GRILL, J.",Neurobiology & Behavior,UC Irvine,100,2.0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.811896,0
"HUFT, J.",Psychology & Social Behavior,UC Irvine,100,2.5,3.3633333333333333,0,3,0,0,0,0,0,0,0,3,4,3,0,0,4,0,4.8,4.810695,17
"ZALTA, A.",Psychology & Social Behavior,UC Irvine,100,3.4,3.6,4,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,4.9,4.8096013,18
"HUFFMAN, M.",Sociology,UC Irvine,76,2.6,2.8834375000000003,11,6,0,0,0,5,6,0,5,0,5,4,6,0,0,0,4.8,4.8095784,48
"CHATANI, K.",Business,UC Irvine,93,3.4,3.418,0,4,0,0,0,0,0,0,0,5,0,4,0,5,0,0,5.0,4.8082747,18
"MCKENNA, J.",History,UC Irvine,90,2.8,3.389777777777778,0,6,0,8,0,0,0,0,0,0,5,0,0,8,6,4,4.8,4.806733,37
"HIGHSMITH, A.",History,UC Irvine,88,2.5,3.531111111111111,5,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,4.1,4.804959,17
"BARRETT, J.",Logic & Philosophy,UC Irvine,100,3.0,3.701428571428572,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.8014565,3
"LOUGH, A.",Music,UC Irvine,100,2.0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.800822,0
"HUXMAN, T.",Ecology  Evolutionary Biology,UC Irvine,100,2.0,3.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.800822,0
"FORESTA, J.",Engineering,UC Irvine,100,1.9,3.6033333333333326,0,4,0,0,0,3,0,0,0,0,0,0,7,4,0,0,4.8,4.799363,18
"MOYER, E.",Writing,UC Irvine,100,3.0,3.7000000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.798562,0
"SMITH, J.",Chemistry,UC Irvine,96,3.0,3.605128205128205,6,0,0,0,0,3,0,0,0,5,6,12,0,0,3,0,4.8,4.7960324,35
"FLORES, R.",Japanese,UC Irvine,100,2.8,3.069310344827586,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,0,5.0,4.7948856,14
"PENG, J.",Environmental Engineering,UC Irvine,100,1.0,3.215,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.7944584,3
"FITZJARRALD, L.",Writing,UC Irvine,100,3.2,3.590370370370371,0,4,0,0,0,6,4,0,0,0,0,4,12,0,0,0,4.8,4.7935104,30
"KIM, H.",Social Ecology Administration,UC Irvine,100,2.0,3.658333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.793,0
"ZENYUK, I.",Chemical Engineering,UC Irvine,100,3.0,3.188333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7918305,0
"TABRIZIAN, P.",Mathematics,UC Irvine,92,3.5,2.385,0,4,0,4,0,4,0,0,4,10,11,0,0,0,8,0,4.8,4.7914615,45
"MAAMUUJAV, U.",Writing,UC Irvine,100,2.0,2.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.790477,0
"GARCIA, J.",Political Science,UC Irvine,,1.5,3.6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7888455,0
"KE, W.",Comparative Literature,UC Irvine,100,3.0,3.2266666666666666,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5.0,4.7868648,3
"LEVINE, L.",Psychology,UC Irvine,84,2.9,2.955,3,0,5,0,0,0,9,3,7,0,3,3,0,4,0,0,4.9,4.78651,37
"HUTTEGGER, S.",Logic  Philosophy,UC Irvine,100,1.5,3.658333333333333,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5.0,4.7857523,6
"STEWART, R.",English,UC Irvine,100,3.1,2.831,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.9,4.785366,4
"FAUREL, L.",Management,UC Irvine,,1.9,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7853475,0
"CHO, E.",East Asian Lang. amp Literature,UC Irvine,100,1.5,3.491428571428571,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7853074,3
"WATSON, E.",Sociology,UC Irvine,100,3.0,3.578181818181818,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,5.0,4.7849097,12
"EPPEL, T.",Management,UC Irvine,82,2.5,3.069523809523809,0,6,3,0,3,0,6,7,0,8,3,0,0,3,0,0,4.8,4.7835374,39
"MORGAN, P.",Social Science,UC Irvine,94,2.1,3.4553333333333334,6,0,4,0,0,0,0,0,0,0,3,4,0,3,0,0,4.9,4.780165,20
"MARTIN, T.",English,UC Irvine,100,2.0,3.302307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.779122,0
"KETI, M.",Mathematics,UC Irvine,,1.6,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.777494,0
"BRANHAM, S.",Informatics,UC Irvine,100,2.5,3.640000000000001,0,0,0,0,0,0,0,0,0,8,4,5,5,0,0,0,4.9,4.7773485,22
"LEE, D.",Education,UC Irvine,100,2.7,3.492,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5.0,4.7771573,6
"GONEN, S.",Biological Sciences,UC Irvine,100,2.0,3.545,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.7,4.7760944,3
"HOWITZ, W.",Chemistry,UC Irvine,100,3.6,3.188571428571428,4,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,4.8,4.7752514,16
"KOTYK, C.",Chemistry,UC Irvine,,2.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7737913,0
"TOSCA, M.",Earth Science,UC Irvine,100,1.0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.771644,0
"LENZ, K.",English,UC Irvine,100,1.7,3.52,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5.0,4.771108,11
"WANG, T.",Dance,UC Irvine,100,3.0,3.700344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.770397,0
"NYENHUIS, J.",Writing,UC Irvine,100,2.3,3.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.7699785,0
"THOMSEN, D.",Political Science,UC Irvine,100,2.5,3.512,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5.0,4.7694874,9
"CAMPBELL, D.",Biological Sciences,UC Irvine,100,2.0,3.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.7690926,0
"NAM, S.",Anthropology,UC Irvine,100,2.8,3.399375,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4.8,4.768889,12
"LEHMANN, M.",Religion,UC Irvine,100,2.4,3.228,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,4.8,4.7680945,13
"CID, M.",Writing,UC Irvine,100,2.5,3.54,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,4.8,4.7675543,11
"DANZIGER, J.",Political Science,UC Irvine,97,3.4,3.108571428571428,0,11,5,0,0,0,0,0,0,11,11,7,3,0,0,0,4.9,4.766756,48
"HOGELAND, A.",Writing,UC Irvine,100,2.6,3.2485714285714287,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4.4,4.766199,11
"FISCHBACHER, C.",Mathematics,UC Irvine,92,2.9,3.1533333333333333,0,4,0,0,0,3,0,0,4,4,5,5,0,0,0,0,4.9,4.763792,25
"RINGEL, M.",Psychology & Social Behavior,UC Irvine,100,2.0,3.513333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.762082,0
"LONNER, M.",Studio Art,UC Irvine,,4.0,3.744705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.762008,0
"RUIZ, C.",Chemical Engineering,UC Irvine,100,3.0,3.554166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7614827,0
"DING, F.",Biomedical,UC Irvine,100,3.0,3.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7614827,0
"KIKLOWICZ, D.",Writing,UC Irvine,86,3.3,3.088225806451613,0,3,3,3,0,5,6,0,0,6,3,3,11,0,5,0,4.8,4.759657,48
"BOND, D.",Psychology & Social Behavior,UC Irvine,100,2.3,3.1333333333333333,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,4.8,4.759471,14
"CURRIE, E.",Criminal Justice,UC Irvine,91,2.1,3.6584375,0,7,6,0,0,0,4,3,0,8,3,5,0,0,0,0,4.8,4.7579117,36
"CROSBY, S.",Humanities,UC Irvine,100,3.0,3.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7570386,0
"BRU, J.",Biological Sciences,UC Irvine,100,2.6,3.806666666666666,0,0,0,0,0,7,0,0,0,0,0,7,4,0,0,0,5.0,4.7555237,18
"WUNDERLICH, Z.",Biological Sciences,UC Irvine,100,2.5,2.63,10,7,0,3,0,5,0,0,0,0,10,11,0,0,0,0,4.8,4.7540784,46
"FELDMAN, D.",Social Ecology Administration,UC Irvine,100,3.1,3.3,0,5,4,0,0,0,0,0,0,4,0,5,0,0,0,0,4.9,4.753908,18
"KARKAFI, L.",Writing,UC Irvine,73,2.5,3.661875,9,4,0,0,0,0,0,0,0,3,0,3,7,0,0,3,4.8,4.753646,29
"EVANS, K.",Mathematics,UC Irvine,100,3.0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7533307,0
"KENCHEL, J.",Statistics,UC Irvine,100,2.7,3.4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5.0,4.7531114,7
"BERK, H.",Criminology Law  Society,UC Irvine,82,3.4,3.384255319148936,4,7,8,0,0,0,0,0,0,0,3,11,0,10,0,0,4.8,4.7505107,43
"SHAW, E.",Psychology & Social Behavior,UC Irvine,100,2.0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7494755,0
"BOLLENS, S.","Planning, Policy & Design",UC Irvine,80,3.3,3.0790000000000006,3,6,5,3,0,0,3,6,0,5,0,0,0,5,0,0,4.9,4.7491255,36
"KLEMFUSS, J.",Psychology & Social Behavior,UC Irvine,100,2.0,3.471666666666667,7,0,0,0,0,0,4,0,0,0,5,5,0,4,0,0,5.0,4.749118,25
"SALADIN, W.",French,UC Irvine,100,3.0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.748584,0
"BROUWER, M.",Composition,UC Irvine,100,2.8,3.36375,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4.8,4.746833,7
"GIBSON, S.",Urban Planning,UC Irvine,100,2.0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7456574,0
"LEVIN, D.",Writing,UC Irvine,100,2.0,3.4877777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7456574,0
"RAO, A.",Writing,UC Irvine,100,2.8,3.451428571428571,4,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5.0,4.7450466,13
"OLSON, V.",Anthropology,UC Irvine,100,2.2,3.372222222222222,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4.7,4.7445173,7
"CHOI, B.",Biomedical,UC Irvine,100,3.4,3.5857142857142863,0,0,0,0,0,5,0,0,0,0,0,4,5,0,0,0,5.0,4.743539,14
"HARLOW, A.",Education,UC Irvine,100,1.5,3.790000000000001,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.8,4.743096,6
"RINEHART, J.",Psychology & Social Behavior,UC Irvine,100,2.1,3.210175438596492,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4.9,4.7421446,9
"RADHAKRISHNAN, R.",Asian Studies,UC Irvine,100,3.0,3.617777777777778,0,4,6,0,0,0,6,3,0,0,3,4,0,0,0,0,4.6,4.740723,26
"SOSNA, J.",Biological Sciences,UC Irvine,100,2.3,2.74,0,6,0,0,0,6,0,0,0,8,3,6,7,3,0,0,4.7,4.736873,39
"LI, Q.",Dramatic Arts,UC Irvine,100,3.0,3.86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.7367883,3
"NEVAREZ, D.",Education,UC Irvine,100,1.7,3.8946666666666654,4,7,0,0,0,0,0,0,0,10,8,15,10,0,0,0,4.7,4.73548,54
"GRAY, R.",Writing,UC Irvine,100,3.2,2.9799999999999995,0,0,0,0,0,0,0,0,0,0,0,4,8,0,8,0,4.8,4.7354255,20
"GUO, Z.",Mathematics,UC Irvine,97,2.3,2.535,5,6,0,0,0,3,0,0,0,4,5,7,0,0,5,0,4.8,4.735205,35
"BOWLER, P.",Biology,UC Irvine,84,2.3,3.433372093023256,7,9,0,0,0,0,6,0,0,0,0,9,0,0,3,0,4.8,4.7328186,34
"KRUGGEL, F.",Biomedical,UC Irvine,100,4.0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.732668,0
"AGGARWAL, N.",Economics,UC Irvine,94,2.9,3.1266666666666665,7,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4.8,4.7319455,21
"RICHART, R.",Anthropology,UC Irvine,100,3.0,3.103333333333333,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5.0,4.731627,3
"AVILES, L.",Languages,UC Irvine,100,1.4,3.733636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.7306576,0
